transaction_id,transaction_date,posted_date,account_name,account_type,merchant_name,description,amount,currency,channel,city,state
TX000389,2025-02-08,2025-02-09,Chase Total Checking,checking,VENMO,VENMO CASHOUT,96.88,USD,Transfer,New York,CA
TX000989,2025-02-08,2025-02-09,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO DEL AMO,-68.2,USD,Card,Torrance,CA
TX000129,2025-02-09,2025-02-10,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY PLUS,-13.99,USD,Card,Burbank,CA
TX000706,2025-02-09,2025-02-09,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE ORDER,-13.46,USD,Card,Riverside,CA
TX000708,2025-02-09,2025-02-10,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE MEXICAN GRILL,-8.0,USD,Card,Riverside,CA
TX000707,2025-02-10,2025-02-11,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*BURGERSPOT,-18.19,USD,Card,San Francisco,CA
TX000287,2025-02-12,2025-02-13,Chase Total Checking,checking,SCE,SCE RESIDENTIAL BILL,-70.25,USD,Autopay,Rosemead,CA
TX000392,2025-02-12,2025-02-14,Chase Total Checking,checking,VENMO,VENMO PAYMENT FROM FRIEND,71.83,USD,Transfer,New York,CA
TX000868,2025-02-12,2025-02-12,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-5.27,USD,Card,Riverside,CA
TX000709,2025-02-13,2025-02-14,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-20.02,USD,Card,Riverside,CA
TX000130,2025-02-14,2025-02-14,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE CREATIVE CLOUD,-19.99,USD,Card,San Jose,CA
TX000288,2025-02-14,2025-02-15,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE PUB UTIL,-22.06,USD,Autopay,Riverside,CA
TX000515,2025-02-14,2025-02-15,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOES #182,-61.14,USD,Card,Riverside,CA
TX000609,2025-02-15,2025-02-16,Chase Total Checking,checking,SHELL,SHELL OIL 575104,-46.86,USD,Debit,Riverside,CA
TX000861,2025-02-15,2025-02-15,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-7.21,USD,Card,Riverside,CA
TX000866,2025-02-15,2025-02-16,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-6.49,USD,Card,Riverside,CA
TX000990,2025-02-15,2025-02-17,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON RETAIL,-97.27,USD,Card,Seattle,CA
TX000123,2025-02-16,2025-02-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM MOBILE/INT BUNDLE,-54.99,USD,Autopay,Riverside,CA
TX001138,2025-02-16,2025-02-18,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH REFUND,11.02,USD,Card,Riverside,CA
TX000513,2025-02-17,2025-02-18,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-69.66,USD,Card,Riverside,CA
TX000705,2025-02-17,2025-02-18,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-20.37,USD,Card,Riverside,CA
TX000864,2025-02-17,2025-02-17,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-5.91,USD,Card,Riverside,CA
TX000988,2025-02-17,2025-02-19,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON RETAIL,-80.11,USD,Card,Seattle,CA
TX001067,2025-02-17,2025-02-18,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-7.0,USD,Card,Los Angeles,CA
TX000124,2025-02-18,2025-02-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE USA PMT,-35.0,USD,Autopay,Riverside,CA
TX000125,2025-02-20,2025-02-21,Chase Total Checking,checking,GEICO,GEICO AUTO PMT,-108.42,USD,Autopay,Riverside,CA
TX000338,2025-02-21,2025-02-23,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1064.49,USD,Direct Deposit,Riverside,CA
TX001068,2025-02-21,2025-02-22,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-19.08,USD,Card,Los Angeles,CA
TX001101,2025-02-21,2025-02-21,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS DRUG STORE,-17.71,USD,Card,Riverside,CA
TX000131,2025-02-22,2025-02-22,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMAZON PRIME MEMBERSHIP,-14.99,USD,Card,Seattle,CA
TX000862,2025-02-22,2025-02-23,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-8.7,USD,Card,Riverside,CA
TX000608,2025-02-24,2025-02-25,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-33.32,USD,Debit,Riverside,CA
TX000860,2025-02-24,2025-02-25,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.31,USD,Card,Riverside,CA
TX000869,2025-02-24,2025-02-25,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-5.77,USD,Card,Riverside,CA
TX000132,2025-02-25,2025-02-26,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PF CLUB MEMBERSHIP,-29.99,USD,Card,Riverside,CA
TX000516,2025-02-26,2025-02-28,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS MARKET,-61.94,USD,Card,Riverside,CA
TX000126,2025-02-27,2025-02-27,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-2.99,USD,Card,Cupertino,CA
TX000865,2025-02-27,2025-02-28,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-8.64,USD,Card,Riverside,CA
TX000867,2025-02-27,2025-02-28,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-5.71,USD,Card,Riverside,CA
TX001121,2025-02-27,2025-02-27,Chase Total Checking,checking,UCR PARKING,UCR TRANSPORTATION,-18.0,USD,Debit,Riverside,CA
TX000133,2025-03-01,2025-03-02,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-875.0,USD,ACH,Riverside,CA
TX000611,2025-03-03,2025-03-03,Chase Total Checking,checking,CHEVRON,CHEVRON 009381,-62.2,USD,Debit,Riverside,CA
TX000712,2025-03-03,2025-03-03,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-22.8,USD,Card,Riverside,CA
TX000714,2025-03-03,2025-03-04,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-30.18,USD,Card,San Francisco,CA
TX000871,2025-03-03,2025-03-03,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-6.52,USD,Card,Riverside,CA
TX000138,2025-03-04,2025-03-06,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM 800-585-7265,-15.49,USD,Card,Los Gatos,CA
TX000417,2025-03-06,2025-03-08,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-175.0,USD,Transfer,Riverside,CA
TX000418,2025-03-06,2025-03-08,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,175.0,USD,Transfer,Riverside,CA
TX000716,2025-03-06,2025-03-07,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-11.1,USD,Card,Riverside,CA
TX000139,2025-03-07,2025-03-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA,-10.99,USD,Card,New York,CA
TX000339,2025-03-07,2025-03-08,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1091.43,USD,Direct Deposit,Riverside,CA
TX000874,2025-03-07,2025-03-09,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-6.95,USD,Card,Riverside,CA
TX000520,2025-03-08,2025-03-08,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-58.02,USD,Card,Riverside,CA
TX000878,2025-03-08,2025-03-09,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-3.5,USD,Card,Riverside,CA
TX001069,2025-03-08,2025-03-08,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-12.8,USD,Card,Los Angeles,CA
TX000140,2025-03-09,2025-03-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEYPLUS MONTHLY,-13.99,USD,Card,Burbank,CA
TX000715,2025-03-10,2025-03-11,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDAEXPRESS,-8.0,USD,Card,Riverside,CA
TX000875,2025-03-10,2025-03-12,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-8.16,USD,Card,Riverside,CA
TX000876,2025-03-11,2025-03-12,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-7.77,USD,Card,Riverside,CA
TX000289,2025-03-12,2025-03-12,Chase Total Checking,checking,SCE,SCE RESIDENTIAL BILL,-64.14,USD,Autopay,Rosemead,CA
TX000991,2025-03-12,2025-03-12,Chase Freedom Unlimited,credit_card,TARGET,TARGET STORE #1824,-77.54,USD,Card,Riverside,CA
TX000517,2025-03-13,2025-03-15,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-41.15,USD,Card,Riverside,CA
TX000518,2025-03-13,2025-03-14,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-89.06,USD,Card,Riverside,CA
TX000873,2025-03-13,2025-03-15,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-6.25,USD,Card,Riverside,CA
TX000141,2025-03-14,2025-03-15,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE *CC STUDENT PLAN,-19.99,USD,Card,San Jose,CA
TX000290,2025-03-14,2025-03-14,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE WATER AUTOPAY,-31.56,USD,Autopay,Riverside,CA
TX000521,2025-03-14,2025-03-14,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIVERSIDE CA,-62.48,USD,Card,Riverside,CA
TX000522,2025-03-15,2025-03-16,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADERJOES STORE 182,-65.75,USD,Card,Riverside,CA
TX000872,2025-03-15,2025-03-15,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-6.51,USD,Card,Riverside,CA
TX000134,2025-03-16,2025-03-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET AUTO PAY,-54.99,USD,Autopay,Riverside,CA
TX000135,2025-03-18,2025-03-18,Chase Total Checking,checking,T-MOBILE,T-MOBILE USA PMT,-35.0,USD,Autopay,Riverside,CA
TX000713,2025-03-18,2025-03-18,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-34.92,USD,Card,San Francisco,CA
TX001025,2025-03-19,2025-03-21,Chase Freedom Unlimited,credit_card,STEAM,STEAMGAMES,-26.03,USD,Card,Bellevue,CA
TX000136,2025-03-20,2025-03-21,Chase Total Checking,checking,GEICO,GEICO AUTO POLICY,-108.42,USD,Autopay,Riverside,CA
TX000340,2025-03-21,2025-03-23,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1093.38,USD,Direct Deposit,Riverside,CA
TX001149,2025-03-21,2025-03-22,Chase Freedom Unlimited,credit_card,BEST BUY,BEST BUY 000123,-412.89,USD,Card,Riverside,CA
TX000142,2025-03-22,2025-03-22,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMAZON PRIME MTH,-14.99,USD,Card,Seattle,CA
TX000610,2025-03-24,2025-03-26,Chase Total Checking,checking,SHELL,SHELL OIL,-70.01,USD,Debit,Riverside,CA
TX000143,2025-03-25,2025-03-25,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANETFITNESS MTHLY,-29.99,USD,Card,Riverside,CA
TX000612,2025-03-25,2025-03-25,Chase Total Checking,checking,CHEVRON,CHEVRON GAS,-47.82,USD,Debit,Riverside,CA
TX000870,2025-03-25,2025-03-25,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-5.63,USD,Card,Riverside,CA
TX000137,2025-03-27,2025-03-27,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-2.99,USD,Card,Cupertino,CA
TX000519,2025-03-28,2025-03-28,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLEFDS RIVERSIDE CA,-77.79,USD,Card,Riverside,CA
TX001133,2025-03-28,2025-03-29,Chase Freedom Unlimited,credit_card,AMAZON,AMAZON REFUND,39.83,USD,Card,Riverside,CA
TX000877,2025-03-29,2025-03-31,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-3.87,USD,Card,Riverside,CA
TX000711,2025-03-30,2025-03-31,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*BURGERSPOT,-9.96,USD,Card,San Francisco,CA
TX000144,2025-04-01,2025-04-02,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-875.0,USD,ACH,Riverside,CA
TX000523,2025-04-02,2025-04-03,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS 015,-25.25,USD,Card,Riverside,CA
TX000149,2025-04-04,2025-04-05,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM SUBSCRIPTION,-15.49,USD,Card,Los Gatos,CA
TX000341,2025-04-04,2025-04-04,Chase Total Checking,checking,UCR PAYROLL,UCR CAMPUS EMPLOYMENT DD,1106.34,USD,Direct Deposit,Riverside,CA
TX000419,2025-04-06,2025-04-07,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-100.0,USD,Transfer,Riverside,CA
TX000420,2025-04-06,2025-04-07,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,100.0,USD,Transfer,Riverside,CA
TX000526,2025-04-06,2025-04-08,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOES #182,-43.97,USD,Card,Riverside,CA
TX000150,2025-04-07,2025-04-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA,-10.99,USD,Card,New York,CA
TX000525,2025-04-08,2025-04-08,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO MEMBERSHIP STORE,-49.72,USD,Card,Moreno Valley,CA
TX000151,2025-04-09,2025-04-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY+ BUNDLE,-13.99,USD,Card,Burbank,CA
TX000718,2025-04-09,2025-04-10,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE 2145,-11.18,USD,Card,Riverside,CA
TX000883,2025-04-10,2025-04-12,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-3.5,USD,Card,Riverside,CA
TX000371,2025-04-11,2025-04-11,Chase Total Checking,checking,VENMO,VENMO TRANSFER,106.54,USD,Transfer,New York,CA
TX000291,2025-04-12,2025-04-13,Chase Total Checking,checking,SCE,SCE RESIDENTIAL BILL,-62.66,USD,Autopay,Rosemead,CA
TX000524,2025-04-12,2025-04-12,Chase Freedom Unlimited,credit_card,STATER BROS,STATER BROS MARKET,-57.55,USD,Card,Riverside,CA
TX000719,2025-04-12,2025-04-12,Chase Freedom Unlimited,credit_card,IN-N-OUT,IN-N-OUT BURGER 165,-18.75,USD,Card,Riverside,CA
TX000993,2025-04-12,2025-04-13,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO DEL AMO,-16.82,USD,Card,Torrance,CA
TX001070,2025-04-12,2025-04-14,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-8.98,USD,Card,Los Angeles,CA
TX000152,2025-04-14,2025-04-16,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE CREATIVE CLOUD,-19.99,USD,Card,San Jose,CA
TX000292,2025-04-14,2025-04-14,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RPU WATER BILL,-32.26,USD,Autopay,Riverside,CA
TX000992,2025-04-14,2025-04-14,Chase Freedom Unlimited,credit_card,TARGET,TARGET T-1824,-51.57,USD,Card,Riverside,CA
TX000613,2025-04-15,2025-04-17,Chase Total Checking,checking,SHELL,SHELL SERVICE STATION,-47.81,USD,Debit,Riverside,CA
TX000614,2025-04-15,2025-04-15,Chase Total Checking,checking,SHELL,SHELL SERVICE STATION,-48.14,USD,Debit,Riverside,CA
TX000145,2025-04-16,2025-04-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM INTERNET AUTO PAY,-54.99,USD,Autopay,Riverside,CA
TX000146,2025-04-18,2025-04-19,Chase Total Checking,checking,T-MOBILE,T-MOBILE USA PMT,-35.0,USD,Autopay,Riverside,CA
TX000342,2025-04-18,2025-04-19,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1160.41,USD,Direct Deposit,Riverside,CA
TX000879,2025-04-18,2025-04-19,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS COFFEE,-7.74,USD,Card,Riverside,CA
TX000880,2025-04-18,2025-04-19,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-4.06,USD,Card,Riverside,CA
TX000147,2025-04-20,2025-04-21,Chase Total Checking,checking,GEICO,GEICO AUTO PMT,-108.42,USD,Autopay,Riverside,CA
TX000881,2025-04-21,2025-04-22,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-5.89,USD,Card,Riverside,CA
TX001122,2025-04-21,2025-04-23,Chase Total Checking,checking,UCR PARKING,UCR PARKING PAYMENT,-15.0,USD,Debit,Riverside,CA
TX000153,2025-04-22,2025-04-24,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-14.99,USD,Card,Seattle,CA
TX001102,2025-04-22,2025-04-23,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS PHARMACY,-30.94,USD,Card,Riverside,CA
TX000882,2025-04-23,2025-04-23,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-4.38,USD,Card,Riverside,CA
TX000717,2025-04-24,2025-04-25,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*WINGPLACE,-30.41,USD,Card,San Francisco,CA
TX000154,2025-04-25,2025-04-26,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PLANET FITNESS CLUB FEES,-29.99,USD,Card,Riverside,CA
TX000615,2025-04-25,2025-04-26,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-76.92,USD,Debit,Riverside,CA
TX001131,2025-04-26,2025-04-27,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH REFUND,27.37,USD,Card,Riverside,CA
TX000148,2025-04-27,2025-04-29,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-2.99,USD,Card,Cupertino,CA
TX000720,2025-04-28,2025-04-28,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS #2201,-26.5,USD,Card,Riverside,CA
TX000155,2025-05-01,2025-05-01,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-875.0,USD,ACH,Riverside,CA
TX000343,2025-05-02,2025-05-03,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1072.92,USD,Direct Deposit,Riverside,CA
TX000617,2025-05-02,2025-05-04,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-57.16,USD,Debit,Riverside,CA
TX001073,2025-05-02,2025-05-03,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-26.63,USD,Card,Los Angeles,CA
TX000160,2025-05-04,2025-05-04,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM 800-585-7265,-15.49,USD,Card,Los Gatos,CA
TX001026,2025-05-04,2025-05-05,Chase Freedom Unlimited,credit_card,STEAM,STEAMGAMES,-40.96,USD,Card,Bellevue,CA
TX000528,2025-05-05,2025-05-06,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOE'S RIVERSIDE,-94.36,USD,Card,Riverside,CA
TX000887,2025-05-05,2025-05-06,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-3.5,USD,Card,Riverside,CA
TX000421,2025-05-06,2025-05-08,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-125.0,USD,Transfer,Riverside,CA
TX000422,2025-05-06,2025-05-07,Chase Savings,savings,CHASE TRANSFER,ONLINE TRANSFER FROM CHASE CHECKING,125.0,USD,Transfer,Riverside,CA
TX000531,2025-05-06,2025-05-07,Chase Freedom Unlimited,credit_card,WHOLE FOODS,WHOLE FOODS MARKET #10234,-72.31,USD,Card,Riverside,CA
TX000161,2025-05-07,2025-05-07,Chase Freedom Unlimited,credit_card,SPOTIFY,SPOTIFY USA 877-778-1161,-11.99,USD,Card,New York,CA
TX000888,2025-05-07,2025-05-07,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-5.38,USD,Card,Riverside,CA
TX000721,2025-05-08,2025-05-09,Chase Freedom Unlimited,credit_card,DOORDASH,DOORDASH*THAIFOOD,-11.32,USD,Card,San Francisco,CA
TX000884,2025-05-08,2025-05-08,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS #19456,-7.12,USD,Card,Riverside,CA
TX000162,2025-05-09,2025-05-09,Chase Freedom Unlimited,credit_card,DISNEY+,DISNEY PLUS,-13.99,USD,Card,Burbank,CA
TX000616,2025-05-10,2025-05-11,Chase Total Checking,checking,SHELL,SHELL OIL,-56.58,USD,Debit,Riverside,CA
TX000293,2025-05-12,2025-05-14,Chase Total Checking,checking,SCE,SCE AUTOPAY,-57.86,USD,Autopay,Rosemead,CA
TX001071,2025-05-12,2025-05-12,Chase Freedom Unlimited,credit_card,UBER,UBER TRIP HELP.UBER.COM,-7.0,USD,Card,Los Angeles,CA
TX000891,2025-05-13,2025-05-13,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-6.54,USD,Card,Riverside,CA
TX000163,2025-05-14,2025-05-14,Chase Freedom Unlimited,credit_card,ADOBE,ADOBE *CC STUDENT PLAN,-19.99,USD,Card,San Jose,CA
TX000294,2025-05-14,2025-05-14,Chase Total Checking,checking,RIVERSIDE PUBLIC UTILITIES,RIVERSIDE PUB UTIL,-33.64,USD,Autopay,Riverside,CA
TX000886,2025-05-14,2025-05-16,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEEBEAN,-5.33,USD,Card,Riverside,CA
TX000529,2025-05-15,2025-05-15,Chase Freedom Unlimited,credit_card,STATER BROS,STATERBROS RIVERSIDE,-73.54,USD,Card,Riverside,CA
TX000724,2025-05-15,2025-05-15,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE ORDER,-14.99,USD,Card,Riverside,CA
TX000156,2025-05-16,2025-05-17,Chase Total Checking,checking,SPECTRUM INTERNET,SPECTRUM MOBILE/INT BUNDLE,-54.99,USD,Autopay,Riverside,CA
TX000344,2025-05-16,2025-05-16,Chase Total Checking,checking,UCR PAYROLL,UCR PAYROLL DIRECT DEP,1048.07,USD,Direct Deposit,Riverside,CA
TX000994,2025-05-17,2025-05-18,Chase Freedom Unlimited,credit_card,UNIQLO,UNIQLO DEL AMO,-49.31,USD,Card,Torrance,CA
TX001103,2025-05-17,2025-05-18,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS/PHARMACY #8821,-10.46,USD,Card,Riverside,CA
TX000157,2025-05-18,2025-05-20,Chase Total Checking,checking,T-MOBILE,T-MOBILE WIRELESS,-35.0,USD,Autopay,Riverside,CA
TX000890,2025-05-18,2025-05-19,Chase Freedom Unlimited,credit_card,STARBUCKS,STARBUCKS STORE 1023,-3.88,USD,Card,Riverside,CA
TX001027,2025-05-18,2025-05-19,Chase Freedom Unlimited,credit_card,AMC THEATRES,AMC MOVIE THEATRE,-46.07,USD,Card,Riverside,CA
TX001072,2025-05-19,2025-05-19,Chase Freedom Unlimited,credit_card,UBER,UBER *TRIP,-15.83,USD,Card,Los Angeles,CA
TX000158,2025-05-20,2025-05-20,Chase Total Checking,checking,GEICO,GEICO AUTO POLICY,-108.42,USD,Autopay,Riverside,CA
TX000381,2025-05-20,2025-05-22,Chase Total Checking,checking,VENMO,VENMO CASHOUT,15.67,USD,Transfer,New York,CA
TX000527,2025-05-20,2025-05-22,Chase Freedom Unlimited,credit_card,TRADER JOE'S,TRADER JOE'S RIVERSIDE,-56.94,USD,Card,Riverside,CA
TX000384,2025-05-21,2025-05-23,Chase Total Checking,checking,VENMO,VENMO TRANSFER,118.02,USD,Transfer,New York,CA
TX001074,2025-05-21,2025-05-22,Chase Freedom Unlimited,credit_card,UBER,UBER EATS,-25.97,USD,Card,Los Angeles,CA
TX000164,2025-05-22,2025-05-22,Chase Freedom Unlimited,credit_card,AMAZON PRIME,AMZN PRIME SUBSCRIPTION,-14.99,USD,Card,Seattle,CA
TX000723,2025-05-22,2025-05-23,Chase Freedom Unlimited,credit_card,PANDA EXPRESS,PANDA EXPRESS,-8.0,USD,Card,Riverside,CA
TX000165,2025-05-25,2025-05-27,Chase Freedom Unlimited,credit_card,PLANET FITNESS,PF CLUB MEMBERSHIP,-29.99,USD,Card,Riverside,CA
TX000885,2025-05-26,2025-05-28,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN & TEA LEAF,-7.46,USD,Card,Riverside,CA
TX000159,2025-05-27,2025-05-27,Chase Freedom Unlimited,credit_card,APPLE SERVICES,APPLE SERVICES STORAGE,-2.99,USD,Card,Cupertino,CA
TX001123,2025-05-27,2025-05-27,Chase Total Checking,checking,UCR PARKING,UCR TRANSPORTATION,-15.0,USD,Debit,Riverside,CA
TX000530,2025-05-29,2025-05-31,Chase Freedom Unlimited,credit_card,COSTCO,COSTCO GAS/WHSE,-51.72,USD,Card,Moreno Valley,CA
TX000345,2025-05-30,2025-05-31,Chase Total Checking,checking,UCR PAYROLL,UNIV CA RIVERSIDE PAYROLL,1024.83,USD,Direct Deposit,Riverside,CA
TX000889,2025-05-30,2025-05-30,Chase Freedom Unlimited,credit_card,THE COFFEE BEAN,COFFEE BEAN UCR,-6.88,USD,Card,Riverside,CA
TX000722,2025-05-31,2025-05-31,Chase Freedom Unlimited,credit_card,CHIPOTLE,CHIPOTLE ORDER,-22.05,USD,Card,Riverside,CA
TX000166,2025-06-01,2025-06-03,Chase Total Checking,checking,CAMPUS VIEW APTS,CAMPUS VIEW APTS RENT,-875.0,USD,ACH,Riverside,CA
TX000618,2025-06-01,2025-06-01,Chase Total Checking,checking,CHEVRON,CHEVRON EXTRA MILE,-64.36,USD,Debit,Riverside,CA
TX001104,2025-06-02,2025-06-03,Chase Freedom Unlimited,credit_card,CVS PHARMACY,CVS/PHARMACY #8821,-25.94,USD,Card,Riverside,CA
TX000171,2025-06-04,2025-06-05,Chase Freedom Unlimited,credit_card,NETFLIX,NETFLIX.COM 800-585-7265,-15.49,USD,Card,Los Gatos,CA
TX000423,2025-06-06,2025-06-07,Chase Total Checking,checking,CHASE TRANSFER,ONLINE TRANSFER TO CHASE SAVINGS,-100.0,USD,Transfer,Riverside,CA
